speaker,word,decade,n
mr. chamberlain,time,1880,593
mr. chamberlain,000,1880,552
mr. chamberlain,country,1880,333
mr. chamberlain,public,1880,229
mr. chamberlain,circumstances,1880,223
mr. chamberlain,law,1880,220
mr. chamberlain,referred,1880,201
mr. chamberlain,railway,1880,192
mr. chamberlain,company,1880,191
mr. chamberlain,interest,1880,189
mr. chamberlain,loss,1880,184
mr. chamberlain,doubt,1880,183
mr. chamberlain,inquiry,1880,172
mr. chamberlain,possible,1880,166
mr. chamberlain,people,1880,164
mr. chamberlain,power,1880,164
mr. chamberlain,interests,1880,162
mr. chamberlain,policy,1880,160
mr. healy,government,1880,2123
mr. healy,ireland,1880,1768
mr. healy,irish,1880,1213
mr. healy,chief,1880,718
mr. healy,people,1880,709
mr. healy,men,1880,500
mr. healy,time,1880,496
mr. healy,land,1880,481
mr. healy,dublin,1880,479
mr. healy,county,1880,418
mr. healy,lieutenant,1880,417
mr. healy,police,1880,409
mr. healy,party,1880,361
mr. healy,healy,1880,353
mr. healy,law,1880,311
mr. healy,words,1880,307
mr. healy,court,1880,303
mr. healy,commissioners,1880,295
mr. healy,english,1880,289
mr. healy,000,1880,287
lord randolph churchill,government,1880,2796
lord randolph churchill,000,1880,1061
lord randolph churchill,ireland,1880,962
lord randolph churchill,time,1880,824
lord randolph churchill,parliament,1880,780
lord randolph churchill,irish,1880,711
lord randolph churchill,country,1880,607
lord randolph churchill,public,1880,571
lord randolph churchill,party,1880,570
lord randolph churchill,commons,1880,490
lord randolph churchill,year,1880,484
lord randolph churchill,vote,1880,427
lord randolph churchill,policy,1880,424
lord randolph churchill,randolph,1880,415
lord randolph churchill,churchill,1880,408
lord randolph churchill,speech,1880,383
lord randolph churchill,land,1880,379
lord randolph churchill,people,1880,359
lord randolph churchill,expenditure,1880,352
lord randolph churchill,power,1880,323
mr. dwyer gray,ireland,1880,90
mr. dwyer gray,irish,1880,80
mr. dwyer gray,ulster,1880,79
mr. dwyer gray,dublin,1880,61
mr. dwyer gray,scheme,1880,50
mr. dwyer gray,article,1880,36
mr. dwyer gray,company,1880,36
mr. dwyer gray,railway,1880,33
mr. dwyer gray,trade,1880,29
mr. dwyer gray,north,1880,28
mr. dwyer gray,belfast,1880,27
mr. dwyer gray,st,1880,27
mr. dwyer gray,land,1880,26
mr. dwyer gray,capital,1880,25
mr. dwyer gray,english,1880,24
mr. dwyer gray,000,1880,23
mr. dwyer gray,green,1880,22
mr. dwyer gray,stephen's,1880,22
mr. dwyer gray,system,1880,21
mr. dwyer gray,gray,1880,20
mr. a. j. balfour,government,1880,2696
mr. a. j. balfour,ireland,1880,2060
mr. a. j. balfour,balfour,1880,1546
mr. a. j. balfour,chief,1880,1431
mr. a. j. balfour,manchester,1880,1383
mr. a. j. balfour,law,1880,1094
mr. a. j. balfour,land,1880,990
mr. a. j. balfour,time,1880,977
mr. a. j. balfour,police,1880,959
mr. a. j. balfour,irish,1880,905
mr. a. j. balfour,court,1880,752
mr. a. j. balfour,tenants,1880,722
mr. a. j. balfour,speech,1880,699
mr. a. j. balfour,information,1880,686
mr. a. j. balfour,tenant,1880,655
mr. a. j. balfour,country,1880,615
mr. a. j. balfour,landlord,1880,594
mr. a. j. balfour,prison,1880,556
mr. a. j. balfour,opposite,1880,536
mr. a. j. balfour,commissioners,1880,491
mr. dillon,ireland,1880,2248
mr. dillon,government,1880,1735
mr. dillon,irish,1880,1332
mr. dillon,people,1880,1219
mr. dillon,men,1880,795
mr. dillon,tenants,1880,663
mr. dillon,dillon,1880,652
mr. dillon,police,1880,634
mr. dillon,chief,1880,629
mr. dillon,time,1880,588
mr. dillon,country,1880,535
mr. dillon,law,1880,534
mr. dillon,mayo,1880,531
mr. dillon,000,1880,488
mr. dillon,land,1880,431
mr. dillon,landlords,1880,413
mr. dillon,court,1880,361
mr. dillon,england,1880,360
mr. dillon,rent,1880,357
mr. dillon,english,1880,330
mr. w. e. gladstone,government,1880,1485
mr. w. e. gladstone,ireland,1880,1355
mr. w. e. gladstone,time,1880,749
mr. w. e. gladstone,irish,1880,573
mr. w. e. gladstone,country,1880,538
mr. w. e. gladstone,000,1880,505
mr. w. e. gladstone,parliament,1880,485
mr. w. e. gladstone,people,1880,396
mr. w. e. gladstone,duty,1880,378
mr. w. e. gladstone,law,1880,377
mr. w. e. gladstone,public,1880,367
mr. w. e. gladstone,speech,1880,366
mr. w. e. gladstone,gladstone,1880,313
mr. w. e. gladstone,power,1880,293
mr. w. e. gladstone,edinburgh,1880,283
mr. w. e. gladstone,lothian,1880,283
mr. w. e. gladstone,land,1880,282
mr. w. e. gladstone,debate,1880,272
mr. w. e. gladstone,important,1880,272
mr. w. e. gladstone,crime,1880,271
mr. j. h. a. macdonald,edinburgh,1880,486
mr. j. h. a. macdonald,st,1880,462
mr. j. h. a. macdonald,macdonald,1880,447
mr. j. h. a. macdonald,universities,1880,441
mr. j. h. a. macdonald,advocate,1880,438
mr. j. h. a. macdonald,andrew's,1880,423
mr. j. h. a. macdonald,scotland,1880,416
mr. j. h. a. macdonald,people,1880,273
mr. j. h. a. macdonald,government,1880,244
mr. j. h. a. macdonald,time,1880,241
mr. j. h. a. macdonald,law,1880,195
mr. j. h. a. macdonald,land,1880,193
mr. j. h. a. macdonald,purpose,1880,144
mr. j. h. a. macdonald,crofters,1880,139
mr. j. h. a. macdonald,country,1880,136
mr. j. h. a. macdonald,education,1880,130
mr. j. h. a. macdonald,public,1880,122
mr. j. h. a. macdonald,commission,1880,120
mr. j. h. a. macdonald,sheriff,1880,108
mr. j. h. a. macdonald,commissioners,1880,105
the earl of rosebery,government,1880,242
the earl of rosebery,lords,1880,221
the earl of rosebery,marquess,1880,156
the earl of rosebery,scotland,1880,153
the earl of rosebery,commons,1880,113
the earl of rosebery,peers,1880,112
the earl of rosebery,time,1880,108
the earl of rosebery,country,1880,106
the earl of rosebery,duke,1880,95
the earl of rosebery,opposite,1880,86
the earl of rosebery,education,1880,84
the earl of rosebery,reform,1880,83
the earl of rosebery,power,1880,82
the earl of rosebery,speech,1880,81
the earl of rosebery,party,1880,68
the earl of rosebery,occasion,1880,65
the earl of rosebery,possible,1880,65
the earl of rosebery,public,1880,59
the earl of rosebery,office,1880,58
the earl of rosebery,university,1880,56
lord grimthorpe,bishop,1880,90
lord grimthorpe,church,1880,86
lord grimthorpe,law,1880,86
lord grimthorpe,bishops,1880,68
lord grimthorpe,people,1880,48
lord grimthorpe,public,1880,45
lord grimthorpe,time,1880,45
lord grimthorpe,companies,1880,40
lord grimthorpe,ecclesiastical,1880,40
lord grimthorpe,power,1880,38
lord grimthorpe,year,1880,38
lord grimthorpe,commissioners,1880,35
lord grimthorpe,evidence,1880,35
lord grimthorpe,prohibition,1880,34
lord grimthorpe,railway,1880,30
lord grimthorpe,commission,1880,28
lord grimthorpe,besides,1880,27
lord grimthorpe,judge,1880,27
lord grimthorpe,acts,1880,26
lord grimthorpe,asylums,1880,26
sir c. russell,letter,1880,48
sir c. russell,meeting,1880,32
sir c. russell,attorney,1880,30
sir c. russell,november,1880,29
sir c. russell,pigott,1880,29
sir c. russell,soames,1880,18
sir c. russell,houston,1880,15
sir c. russell,11th,1880,14
sir c. russell,government,1880,14
sir c. russell,box,1880,13
sir c. russell,square,1880,13
sir c. russell,trafalgar,1880,13
sir c. russell,home,1880,11
sir c. russell,meetings,1880,11
sir c. russell,read,1880,11
sir c. russell,russell,1880,11
sir c. russell,15th,1880,10
sir c. russell,authority,1880,10
sir c. russell,commissioner,1880,10
sir c. russell,evidence,1880,10
sir r. webster,pigott,1880,55
sir r. webster,letter,1880,53
sir r. webster,court,1880,51
sir r. webster,words,1880,51
sir r. webster,charge,1880,46
sir r. webster,child,1880,42
sir r. webster,attorney,1880,38
sir r. webster,time,1880,36
sir r. webster,webster,1880,34
sir r. webster,law,1880,33
sir r. webster,isle,1880,32
sir r. webster,wight,1880,32
sir r. webster,children,1880,31
sir r. webster,public,1880,27
sir r. webster,evidence,1880,26
sir r. webster,suggest,1880,26
sir r. webster,box,1880,25
sir r. webster,discussion,1880,25
sir r. webster,night,1880,25
sir r. webster,read,1880,25
lord herschell,law,1880,233
lord herschell,time,1880,187
lord herschell,public,1880,144
lord herschell,government,1880,110
lord herschell,lords,1880,101
lord herschell,power,1880,88
lord herschell,land,1880,80
lord herschell,provision,1880,79
lord herschell,country,1880,76
lord herschell,ireland,1880,76
lord herschell,court,1880,72
lord herschell,legislation,1880,71
lord herschell,children,1880,70
lord herschell,deal,1880,70
lord herschell,doubt,1880,70
lord herschell,possible,1880,68
lord herschell,standing,1880,68
lord herschell,interest,1880,66
lord herschell,parliament,1880,65
lord herschell,people,1880,64
mr. storey,government,1880,358
mr. storey,ireland,1880,219
mr. storey,000,1880,196
mr. storey,money,1880,194
mr. storey,men,1880,135
mr. storey,people,1880,130
mr. storey,time,1880,110
mr. storey,public,1880,108
mr. storey,country,1880,104
mr. storey,irish,1880,101
mr. storey,works,1880,82
mr. storey,england,1880,74
mr. storey,parliament,1880,74
mr. storey,vote,1880,73
mr. storey,want,1880,73
mr. storey,dutch,1880,71
mr. storey,chief,1880,69
mr. storey,year,1880,69
mr. storey,sunderland,1880,67
mr. storey,storey,1880,66
mr. labouchere,government,1880,1535
mr. labouchere,000,1880,1084
mr. labouchere,country,1880,965
mr. labouchere,vote,1880,927
mr. labouchere,labouchere,1880,850
mr. labouchere,time,1880,653
mr. labouchere,ireland,1880,550
mr. labouchere,northampton,1880,542
mr. labouchere,money,1880,534
mr. labouchere,year,1880,492
mr. labouchere,people,1880,455
mr. labouchere,egypt,1880,448
mr. labouchere,pay,1880,443
mr. labouchere,public,1880,436
mr. labouchere,men,1880,411
mr. labouchere,office,1880,365
mr. labouchere,opposite,1880,349
mr. labouchere,paid,1880,336
mr. labouchere,war,1880,325
mr. labouchere,foreign,1880,320
mr. joseph chamberlain,government,1880,405
mr. joseph chamberlain,ireland,1880,237
mr. joseph chamberlain,time,1880,185
mr. joseph chamberlain,irish,1880,175
mr. joseph chamberlain,land,1880,157
mr. joseph chamberlain,000,1880,115
mr. joseph chamberlain,parliament,1880,105
mr. joseph chamberlain,scheme,1880,102
mr. joseph chamberlain,deal,1880,96
mr. joseph chamberlain,rent,1880,96
mr. joseph chamberlain,authority,1880,93
mr. joseph chamberlain,tenants,1880,92
mr. joseph chamberlain,speech,1880,85
mr. joseph chamberlain,rents,1880,83
mr. joseph chamberlain,country,1880,81
mr. joseph chamberlain,circumstances,1880,80
mr. joseph chamberlain,tenant,1880,77
mr. joseph chamberlain,people,1880,71
mr. joseph chamberlain,court,1880,70
mr. joseph chamberlain,birmingham,1880,69
mr. curzon,lords,1880,80
mr. curzon,government,1880,48
mr. curzon,ireland,1880,45
mr. curzon,opposite,1880,35
mr. curzon,peers,1880,31
mr. curzon,time,1880,29
mr. curzon,country,1880,28
mr. curzon,representative,1880,28
mr. curzon,campaign,1880,26
mr. curzon,party,1880,26
mr. curzon,plan,1880,26
mr. curzon,irish,1880,25
mr. curzon,law,1880,25
mr. curzon,northampton,1880,25
mr. curzon,curzon,1880,24
mr. curzon,land,1880,23
mr. curzon,hereditary,1880,21
mr. curzon,speech,1880,21
mr. curzon,tenants,1880,21
mr. curzon,chamber,1880,20
mr. j. chamberlain,government,1880,173
mr. j. chamberlain,time,1880,87
mr. j. chamberlain,ireland,1880,71
mr. j. chamberlain,cork,1880,64
mr. j. chamberlain,inquiry,1880,61
mr. j. chamberlain,land,1880,58
mr. j. chamberlain,charges,1880,56
mr. j. chamberlain,birmingham,1880,48
mr. j. chamberlain,chamberlain,1880,47
mr. j. chamberlain,irish,1880,45
mr. j. chamberlain,country,1880,39
mr. j. chamberlain,circumstances,1880,36
mr. j. chamberlain,perfectly,1880,36
mr. j. chamberlain,crime,1880,34
mr. j. chamberlain,tenants,1880,34
mr. j. chamberlain,commission,1880,33
mr. j. chamberlain,deal,1880,33
mr. j. chamberlain,law,1880,32
mr. j. chamberlain,policy,1880,30
mr. j. chamberlain,speech,1880,30
mr. asquith,government,1880,47
mr. asquith,ireland,1880,30
mr. asquith,time,1880,30
mr. asquith,law,1880,24
mr. asquith,crime,1880,22
mr. asquith,people,1880,18
mr. asquith,men,1880,17
mr. asquith,country,1880,16
mr. asquith,district,1880,16
mr. asquith,asquith,1880,15
mr. asquith,fife,1880,14
mr. asquith,political,1880,14
mr. asquith,public,1880,14
mr. asquith,chief,1880,13
mr. asquith,class,1880,13
mr. asquith,legislation,1880,13
mr. asquith,proclamation,1880,13
mr. asquith,system,1880,13
mr. asquith,attorney,1880,12
mr. asquith,irish,1880,12
lord r. churchill,000,1880,39
lord r. churchill,year,1880,21
lord r. churchill,expenditure,1880,18
lord r. churchill,four,1880,15
lord r. churchill,shipbuilding,1880,13
lord r. churchill,estimates,1880,12
lord r. churchill,vote,1880,12
lord r. churchill,500,1880,10
lord r. churchill,government,1880,10
lord r. churchill,admiralty,1880,9
lord r. churchill,churchill,1880,7
lord r. churchill,navy,1880,7
lord r. churchill,time,1880,7
lord r. churchill,11,1880,6
lord r. churchill,17,1880,6
lord r. churchill,country,1880,6
lord r. churchill,paddington,1880,6
lord r. churchill,spend,1880,6
lord r. churchill,consider,1880,5
lord r. churchill,difference,1880,5
sir e. clarke,law,1880,42
sir e. clarke,speech,1880,20
sir e. clarke,court,1880,18
sir e. clarke,resolution,1880,17
sir e. clarke,government,1880,16
sir e. clarke,attorney,1880,15
sir e. clarke,time,1880,13
sir e. clarke,commission,1880,12
sir e. clarke,solicitor,1880,11
sir e. clarke,accusations,1880,10
sir e. clarke,charges,1880,10
sir e. clarke,criminal,1880,10
sir e. clarke,people,1880,10
sir e. clarke,work,1880,10
sir e. clarke,commons,1880,9
sir e. clarke,debate,1880,9
sir e. clarke,duty,1880,9
sir e. clarke,prosecution,1880,9
sir e. clarke,british,1880,8
sir e. clarke,charge,1880,8
mr. harrington,ireland,1880,378
mr. harrington,government,1880,210
mr. harrington,men,1880,198
mr. harrington,irish,1880,154
mr. harrington,chief,1880,153
mr. harrington,crown,1880,139
mr. harrington,time,1880,135
mr. harrington,people,1880,128
mr. harrington,evidence,1880,123
mr. harrington,harrington,1880,109
mr. harrington,law,1880,105
mr. harrington,trial,1880,102
mr. harrington,lieutenant,1880,90
mr. harrington,joyce,1880,85
mr. harrington,police,1880,82
mr. harrington,dublin,1880,81
mr. harrington,murder,1880,77
mr. harrington,knew,1880,75
mr. harrington,guilty,1880,74
mr. harrington,county,1880,71
sir w. harcourt,government,1880,252
sir w. harcourt,attorney,1880,158
sir w. harcourt,tithe,1880,104
sir w. harcourt,home,1880,86
sir w. harcourt,000,1880,82
sir w. harcourt,charge,1880,75
sir w. harcourt,time,1880,75
sir w. harcourt,country,1880,73
sir w. harcourt,court,1880,72
sir w. harcourt,ireland,1880,68
sir w. harcourt,irish,1880,67
sir w. harcourt,pigott,1880,62
sir w. harcourt,duty,1880,60
sir w. harcourt,law,1880,59
sir w. harcourt,private,1880,57
sir w. harcourt,derby,1880,56
sir w. harcourt,character,1880,55
sir w. harcourt,says,1880,55
sir w. harcourt,harcourt,1880,54
sir w. harcourt,letter,1880,54
mr. j. morley,government,1880,78
mr. j. morley,chief,1880,43
mr. j. morley,commission,1880,31
mr. j. morley,newcastle,1880,30
mr. j. morley,evidence,1880,28
mr. j. morley,morley,1880,28
mr. j. morley,time,1880,25
mr. j. morley,special,1880,23
mr. j. morley,discussion,1880,21
mr. j. morley,ireland,1880,21
mr. j. morley,prison,1880,21
mr. j. morley,tyne,1880,20
mr. j. morley,says,1880,19
mr. j. morley,home,1880,18
mr. j. morley,labour,1880,18
mr. j. morley,information,1880,17
mr. j. morley,irish,1880,17
mr. j. morley,private,1880,17
mr. j. morley,charge,1880,15
mr. j. morley,delaney,1880,15
sir william harcourt,government,1880,2823
sir william harcourt,ireland,1880,1337
sir william harcourt,law,1880,936
sir william harcourt,time,1880,914
sir william harcourt,000,1880,842
sir william harcourt,people,1880,836
sir william harcourt,country,1880,803
sir william harcourt,irish,1880,695
sir william harcourt,police,1880,598
sir william harcourt,public,1880,562
sir william harcourt,william,1880,528
sir william harcourt,harcourt,1880,498
sir william harcourt,party,1880,495
sir william harcourt,power,1880,495
sir william harcourt,england,1880,491
sir william harcourt,land,1880,489
sir william harcourt,opposite,1880,486
sir william harcourt,parliament,1880,467
sir william harcourt,deal,1880,457
sir william harcourt,men,1880,450
mr. brodrick,government,1880,315
mr. brodrick,ireland,1880,226
mr. brodrick,war,1880,173
mr. brodrick,brodrick,1880,167
mr. brodrick,time,1880,134
mr. brodrick,surrey,1880,128
mr. brodrick,land,1880,125
mr. brodrick,guildford,1880,122
mr. brodrick,tenant,1880,112
mr. brodrick,000,1880,111
mr. brodrick,financial,1880,111
mr. brodrick,country,1880,110
mr. brodrick,irish,1880,93
mr. brodrick,year,1880,90
mr. brodrick,landlord,1880,87
mr. brodrick,men,1880,77
mr. brodrick,gallant,1880,72
mr. brodrick,landlords,1880,69
mr. brodrick,office,1880,69
mr. brodrick,tenants,1880,67
lord castletown,government,1880,61
lord castletown,company,1880,47
lord castletown,portuguese,1880,41
lord castletown,land,1880,36
lord castletown,railway,1880,29
lord castletown,line,1880,26
lord castletown,concession,1880,24
lord castletown,frontier,1880,24
lord castletown,rent,1880,19
lord castletown,tenant,1880,18
lord castletown,time,1880,18
lord castletown,ireland,1880,17
lord castletown,lords,1880,17
lord castletown,transvaal,1880,17
lord castletown,purchase,1880,16
lord castletown,delagoa,1880,15
lord castletown,holding,1880,15
lord castletown,commission,1880,14
lord castletown,court,1880,14
lord castletown,marques,1880,14
the secretary of state for india,government,1880,282
the secretary of state for india,000,1880,253
the secretary of state for india,india,1880,179
the secretary of state for india,indian,1880,81
the secretary of state for india,year,1880,78
the secretary of state for india,time,1880,72
the secretary of state for india,parliament,1880,71
the secretary of state for india,revenue,1880,62
the secretary of state for india,country,1880,59
the secretary of state for india,expenditure,1880,55
the secretary of state for india,marquess,1880,45
the secretary of state for india,ireland,1880,44
the secretary of state for india,charge,1880,41
the secretary of state for india,1,1880,40
the secretary of state for india,commons,1880,40
the secretary of state for india,party,1880,40
the secretary of state for india,public,1880,39
the secretary of state for india,irish,1880,38
the secretary of state for india,viceroy,1880,38
the secretary of state for india,policy,1880,35
the lord chancellor of ireland,ireland,1880,135
the lord chancellor of ireland,time,1880,73
the lord chancellor of ireland,government,1880,68
the lord chancellor of ireland,law,1880,68
the lord chancellor of ireland,land,1880,50
the lord chancellor of ireland,jury,1880,48
the lord chancellor of ireland,system,1880,46
the lord chancellor of ireland,000,1880,42
the lord chancellor of ireland,irish,1880,40
the lord chancellor of ireland,country,1880,39
the lord chancellor of ireland,parliament,1880,39
the lord chancellor of ireland,court,1880,38
the lord chancellor of ireland,power,1880,38
the lord chancellor of ireland,bankruptcy,1880,37
the lord chancellor of ireland,clauses,1880,36
the lord chancellor of ireland,lords,1880,36
the lord chancellor of ireland,purchase,1880,35
the lord chancellor of ireland,men,1880,32
the lord chancellor of ireland,money,1880,30
the lord chancellor of ireland,commission,1880,29
the secretary of state for the colonies,government,1880,218
the secretary of state for the colonies,colonies,1880,86
the secretary of state for the colonies,time,1880,76
the secretary of state for the colonies,country,1880,59
the secretary of state for the colonies,zululand,1880,50
the secretary of state for the colonies,henry,1880,44
the secretary of state for the colonies,colonial,1880,43
the secretary of state for the colonies,law,1880,41
the secretary of state for the colonies,office,1880,38
the secretary of state for the colonies,power,1880,37
the secretary of state for the colonies,vote,1880,34
the secretary of state for the colonies,hope,1880,33
the secretary of state for the colonies,zulus,1880,33
the secretary of state for the colonies,south,1880,32
the secretary of state for the colonies,holland,1880,31
the secretary of state for the colonies,information,1880,31
the secretary of state for the colonies,boers,1880,30
the secretary of state for the colonies,chinese,1880,29
the secretary of state for the colonies,fully,1880,29
the secretary of state for the colonies,received,1880,29
mr. hanbury,hanbury,1880,256
mr. hanbury,war,1880,243
mr. hanbury,government,1880,242
mr. hanbury,preston,1880,240
mr. hanbury,office,1880,210
mr. hanbury,people,1880,141
mr. hanbury,public,1880,136
mr. hanbury,admiralty,1880,130
mr. hanbury,000,1880,127
mr. hanbury,ireland,1880,127
mr. hanbury,men,1880,126
mr. hanbury,time,1880,123
mr. hanbury,year,1880,118
mr. hanbury,country,1880,108
mr. hanbury,contracts,1880,104
mr. hanbury,contract,1880,103
mr. hanbury,deal,1880,94
mr. hanbury,work,1880,93
mr. hanbury,messrs,1880,89
mr. hanbury,system,1880,86
mr. wyndham,cumberland,1880,1
mr. wyndham,delivery,1880,1
mr. wyndham,districts,1880,1
mr. wyndham,intention,1880,1
mr. wyndham,postal,1880,1
mr. wyndham,postmaster,1880,1
mr. wyndham,rural,1880,1
mr. wyndham,scheme,1880,1
mr. wyndham,throughout,1880,1
sir m. hicks beach,trade,1880,125
sir m. hicks beach,beach,1880,49
sir m. hicks beach,hicks,1880,49
sir m. hicks beach,president,1880,46
sir m. hicks beach,bristol,1880,45
sir m. hicks beach,time,1880,40
sir m. hicks beach,government,1880,35
sir m. hicks beach,company,1880,33
sir m. hicks beach,railway,1880,31
sir m. hicks beach,foreign,1880,27
sir m. hicks beach,parliament,1880,27
sir m. hicks beach,law,1880,25
sir m. hicks beach,public,1880,24
sir m. hicks beach,referred,1880,23
sir m. hicks beach,ships,1880,21
sir m. hicks beach,united,1880,20
sir m. hicks beach,companies,1880,19
sir m. hicks beach,fund,1880,19
sir m. hicks beach,trinity,1880,19
sir m. hicks beach,year,1880,18
lord cranborne,corporation,1880,1
lord cranborne,cranborne,1880,1
lord cranborne,darwen,1880,1
lord cranborne,disavowed,1880,1
lord cranborne,lancashire,1880,1
lord cranborne,promptly,1880,1
lord cranborne,representation,1880,1
mr. john redmond,ireland,1880,122
mr. john redmond,irish,1880,92
mr. john redmond,government,1880,84
mr. john redmond,people,1880,53
mr. john redmond,time,1880,31
mr. john redmond,country,1880,29
mr. john redmond,union,1880,29
mr. john redmond,english,1880,28
mr. john redmond,parliament,1880,27
mr. john redmond,redmond,1880,27
mr. john redmond,justice,1880,26
mr. john redmond,men,1880,26
mr. john redmond,speech,1880,24
mr. john redmond,chief,1880,23
mr. john redmond,england,1880,23
mr. john redmond,national,1880,23
mr. john redmond,canada,1880,22
mr. john redmond,murphy,1880,21
mr. john redmond,law,1880,20
mr. john redmond,ulster,1880,20
mr. atkinson,atkinson,1880,29
mr. atkinson,boston,1880,28
mr. atkinson,government,1880,17
mr. atkinson,time,1880,16
mr. atkinson,opposite,1880,15
mr. atkinson,trade,1880,14
mr. atkinson,country,1880,13
mr. atkinson,men,1880,12
mr. atkinson,public,1880,12
mr. atkinson,admiralty,1880,10
mr. atkinson,business,1880,10
mr. atkinson,london,1880,10
mr. atkinson,northampton,1880,10
mr. atkinson,affairs,1880,9
mr. atkinson,company,1880,9
mr. atkinson,hands,1880,9
mr. atkinson,railway,1880,9
mr. atkinson,council,1880,8
mr. atkinson,expedition,1880,8
mr. atkinson,hull,1880,8
mr. haldane,government,1880,151
mr. haldane,land,1880,110
mr. haldane,duty,1880,89
mr. haldane,haldane,1880,82
mr. haldane,ireland,1880,80
mr. haldane,time,1880,73
mr. haldane,scotland,1880,71
mr. haldane,law,1880,65
mr. haldane,university,1880,64
mr. haldane,haddington,1880,63
mr. haldane,policy,1880,62
mr. haldane,irish,1880,61
mr. haldane,country,1880,60
mr. haldane,party,1880,55
mr. haldane,people,1880,49
mr. haldane,landlords,1880,43
mr. haldane,court,1880,41
mr. haldane,system,1880,41
mr. haldane,support,1880,40
mr. haldane,deal,1880,39
mr. john o'connor,ireland,1880,170
mr. john o'connor,government,1880,106
mr. john o'connor,people,1880,88
mr. john o'connor,john,1880,74
mr. john o'connor,o'connor,1880,74
mr. john o'connor,irish,1880,73
mr. john o'connor,tipperary,1880,67
mr. john o'connor,men,1880,60
mr. john o'connor,time,1880,60
mr. john o'connor,chief,1880,59
mr. john o'connor,police,1880,56
mr. john o'connor,teachers,1880,55
mr. john o'connor,national,1880,48
mr. john o'connor,school,1880,46
mr. john o'connor,parliament,1880,42
mr. john o'connor,magistrates,1880,40
mr. john o'connor,country,1880,38
mr. john o'connor,desire,1880,35
mr. john o'connor,cork,1880,34
mr. john o'connor,year,1880,33
lord balfour of burleigh,game,1880,16
lord balfour of burleigh,government,1880,16
lord balfour of burleigh,inquiry,1880,16
lord balfour of burleigh,commission,1880,15
lord balfour of burleigh,peerages,1880,12
lord balfour of burleigh,kill,1880,9
lord balfour of burleigh,roll,1880,9
lord balfour of burleigh,year,1880,9
lord balfour of burleigh,moved,1880,8
lord balfour of burleigh,hoped,1880,7
lord balfour of burleigh,lords,1880,7
lord balfour of burleigh,costs,1880,6
lord balfour of burleigh,deal,1880,6
lord balfour of burleigh,feeling,1880,6
lord balfour of burleigh,occupier,1880,6
lord balfour of burleigh,opposition,1880,6
lord balfour of burleigh,peers,1880,6
lord balfour of burleigh,precedence,1880,6
lord balfour of burleigh,recommendations,1880,6
lord balfour of burleigh,scotch,1880,6
colonel seely,volunteers,1880,14
colonel seely,men,1880,13
colonel seely,000,1880,12
colonel seely,ammunition,1880,11
colonel seely,battalions,1880,9
colonel seely,country,1880,9
colonel seely,time,1880,9
colonel seely,troops,1880,9
colonel seely,infantry,1880,8
colonel seely,volunteer,1880,8
colonel seely,force,1880,7
colonel seely,100,1880,6
colonel seely,arrangements,1880,6
colonel seely,regular,1880,6
colonel seely,territorial,1880,6
colonel seely,war,1880,6
colonel seely,connection,1880,5
colonel seely,doubt,1880,5
colonel seely,hours,1880,5
colonel seely,ready,1880,5
lord charles beresford,ships,1880,246
lord charles beresford,admiralty,1880,199
lord charles beresford,000,1880,180
lord charles beresford,war,1880,168
lord charles beresford,navy,1880,157
lord charles beresford,country,1880,147
lord charles beresford,fleet,1880,141
lord charles beresford,vessels,1880,107
lord charles beresford,men,1880,106
lord charles beresford,time,1880,103
lord charles beresford,naval,1880,93
lord charles beresford,charles,1880,91
lord charles beresford,system,1880,91
lord charles beresford,guns,1880,90
lord charles beresford,beresford,1880,89
lord charles beresford,ship,1880,80
lord charles beresford,marylebone,1880,77
lord charles beresford,money,1880,77
lord charles beresford,estimates,1880,71
lord charles beresford,class,1880,70
mr. t. p. o'connor,ireland,1880,1665
mr. t. p. o'connor,government,1880,1645
mr. t. p. o'connor,irish,1880,1256
mr. t. p. o'connor,o'connor,1880,721
mr. t. p. o'connor,country,1880,715
mr. t. p. o'connor,people,1880,694
mr. t. p. o'connor,chief,1880,624
mr. t. p. o'connor,time,1880,589
mr. t. p. o'connor,000,1880,420
mr. t. p. o'connor,party,1880,383
mr. t. p. o'connor,scotland,1880,380
mr. t. p. o'connor,men,1880,373
mr. t. p. o'connor,land,1880,370
mr. t. p. o'connor,law,1880,368
mr. t. p. o'connor,words,1880,356
mr. t. p. o'connor,england,1880,336
mr. t. p. o'connor,liverpool,1880,330
mr. t. p. o'connor,speech,1880,325
mr. t. p. o'connor,home,1880,316
mr. t. p. o'connor,political,1880,307
mr. pitt,ireland,1890,100
mr. pitt,000,1890,67
mr. pitt,taxation,1890,45
mr. pitt,britain,1890,23
mr. pitt,expenditure,1890,21
mr. pitt,paid,1890,20
mr. pitt,time,1890,20
mr. pitt,1,1890,19
mr. pitt,union,1890,19
mr. pitt,debt,1890,17
mr. pitt,england,1890,17
mr. pitt,consolidation,1890,14
mr. pitt,liquor,1890,14
mr. pitt,kingdom,1890,13
mr. pitt,millions,1890,13
mr. pitt,taxed,1890,13
mr. pitt,taxes,1890,13
mr. pitt,year,1890,13
mr. pitt,contribution,1890,12
mr. pitt,country,1890,12
sir h. james,ireland,1890,177
sir h. james,irish,1890,137
sir h. james,parliament,1890,132
sir h. james,government,1890,114
sir h. james,power,1890,112
sir h. james,law,1890,91
sir h. james,time,1890,85
