speaker,word,decade,n
the earl of clarendon,corn,1840,142
the earl of clarendon,time,1840,131
the earl of clarendon,foreign,1840,121
the earl of clarendon,government,1850,1090
the earl of clarendon,russia,1850,490
the earl of clarendon,country,1850,400
the earl of clarendon,war,1850,379
the earl of clarendon,lords,1850,370
the earl of clarendon,time,1850,335
the earl of clarendon,treaty,1850,304
the earl of clarendon,french,1850,285
the earl of clarendon,peace,1850,266
the earl of clarendon,austria,1850,256
the earl of clarendon,government,1860,178
the earl of clarendon,country,1860,98
the earl of clarendon,time,1860,92
the earl of clarendon,public,1860,91
the earl of clarendon,church,1860,77
the earl of clarendon,schools,1860,72
the earl of clarendon,war,1860,66
the earl of clarendon,lords,1860,58
the earl of clarendon,school,1860,57
the earl of clarendon,men,1860,56
the earl of clarendon,government,1870,45
the earl of clarendon,country,1870,29
the earl of clarendon,law,1870,22
the earl of clarendon,greece,1870,21
the earl of clarendon,lords,1870,19
the earl of clarendon,greek,1870,16
the earl of clarendon,brigands,1870,15
the earl of clarendon,british,1870,15
the earl of clarendon,states,1870,12
the earl of clarendon,subjects,1870,11
the earl of clarendon,formal,1880,1
the earl of clarendon,insertion,1880,1
the earl of clarendon,nature,1880,1
the earl of clarendon,objected,1880,1
the earl of clarendon,proceeding,1880,1
the earl of clarendon,rather,1880,1
the earl of clarendon,reading,1880,1
the earl of clarendon,referred,1880,1
the earl of clarendon,supposed,1880,1
the earl of crewe,county,1890,34
the earl of crewe,water,1890,31
the earl of crewe,government,1890,22
the earl of crewe,council,1890,21
the earl of crewe,ireland,1890,19
the earl of crewe,tenants,1890,18
the earl of crewe,landlords,1890,17
the earl of crewe,marquess,1890,16
the earl of crewe,irish,1890,15
the earl of crewe,lords,1890,11
the earl of crewe,lords,1900,1233
the earl of crewe,land,1900,849
the earl of crewe,time,1900,762
the earl of crewe,opposite,1900,750
the earl of crewe,marquess,1900,742
the earl of crewe,government,1900,697
the earl of crewe,particular,1900,648
the earl of crewe,schools,1900,589
the earl of crewe,possible,1900,531
the earl of crewe,country,1900,510
the earl of crewe,lords,1910,287
the earl of crewe,time,1910,212
the earl of crewe,marquess,1910,179
the earl of crewe,opposite,1910,154
the earl of crewe,country,1910,140
the earl of crewe,government,1910,119
the earl of crewe,discussion,1910,117
the earl of crewe,parliament,1910,109
the earl of crewe,particular,1910,108
the earl of crewe,desire,1910,92
the earl of derby,advanced,1800,2
the earl of derby,extraordinary,1800,2
the earl of derby,informed,1800,2
the earl of derby,positions,1800,2
the earl of derby,declare,1800,1
the earl of derby,duty,1800,1
the earl of derby,expressed,1800,1
the earl of derby,home,1800,1
the earl of derby,ministers,1800,1
the earl of derby,objectionable,1800,1
the earl of derby,petition,1810,13
the earl of derby,presented,1810,5
the earl of derby,adjournment,1810,4
the earl of derby,ministers,1810,4
the earl of derby,parliament,1810,4
the earl of derby,signed,1810,4
the earl of derby,conduct,1810,3
the earl of derby,inhabitants,1810,3
the earl of derby,liverpool,1810,3
the earl of derby,negociation,1810,3
the earl of derby,government,1850,3293
the earl of derby,country,1850,1904
the earl of derby,lords,1850,1585
the earl of derby,parliament,1850,1411
the earl of derby,time,1850,1336
the earl of derby,war,1850,703
the earl of derby,000,1850,666
the earl of derby,commons,1850,629
the earl of derby,public,1850,623
the earl of derby,law,1850,611
the earl of derby,government,1860,1561
the earl of derby,country,1860,808
the earl of derby,time,1860,773
the earl of derby,lords,1860,680
the earl of derby,parliament,1860,662
the earl of derby,commons,1860,524
the earl of derby,000,1860,471
the earl of derby,church,1860,445
the earl of derby,power,1860,421
the earl of derby,year,1860,413
the earl of derby,government,1870,742
the earl of derby,lords,1870,350
the earl of derby,time,1870,332
the earl of derby,war,1870,299
the earl of derby,country,1870,268
the earl of derby,treaty,1870,251
the earl of derby,public,1870,202
the earl of derby,turkish,1870,189
the earl of derby,russian,1870,186
the earl of derby,doubt,1870,177
the earl of derby,government,1880,235
the earl of derby,lords,1880,135
the earl of derby,time,1880,127
the earl of derby,country,1880,123
the earl of derby,transvaal,1880,90
the earl of derby,power,1880,82
the earl of derby,000,1880,81
the earl of derby,doubt,1880,78
the earl of derby,deal,1880,60
the earl of derby,public,1880,59
the earl of derby,lords,1890,37
the earl of derby,evidence,1890,20
the earl of derby,judges,1890,16
the earl of derby,time,1890,15
the earl of derby,acts,1890,14
the earl of derby,crime,1890,14
the earl of derby,inquiry,1890,14
the earl of derby,law,1890,14
the earl of derby,men,1890,14
the earl of derby,public,1890,14
the earl of derby,roads,1900,11
the earl of derby,men,1900,9
the earl of derby,motor,1900,8
the earl of derby,moved,1900,8
the earl of derby,houses,1900,7
the earl of derby,traffic,1900,7
the earl of derby,volunteer,1900,7
the earl of derby,abroad,1900,6
the earl of derby,accept,1900,6
the earl of derby,advances,1900,6
the earl of derby,force,1910,32
the earl of derby,men,1910,27
the earl of derby,war,1910,27
the earl of derby,000,1910,26
the earl of derby,office,1910,17
the earl of derby,country,1910,14
the earl of derby,territorial,1910,14
the earl of derby,time,1910,14
the earl of derby,70,1910,13
the earl of derby,horse,1910,13
the earl of lauderdale,court,1800,85
the earl of lauderdale,law,1800,51
the earl of lauderdale,augmentation,1800,45
the earl of lauderdale,1633,1800,35
the earl of lauderdale,clergy,1800,33
the earl of lauderdale,year,1800,32
the earl of lauderdale,commission,1800,30
the earl of lauderdale,ldps,1800,29
the earl of lauderdale,decision,1800,27
the earl of lauderdale,judgment,1800,26
the earl of lauderdale,country,1810,193
the earl of lauderdale,bank,1810,173
the earl of lauderdale,gold,1810,121
the earl of lauderdale,silver,1810,80
the earl of lauderdale,000,1810,76
the earl of lauderdale,paper,1810,76
the earl of lauderdale,price,1810,75
the earl of lauderdale,public,1810,71
the earl of lauderdale,time,1810,67
the earl of lauderdale,value,1810,66
the earl of lauderdale,country,1820,190
the earl of lauderdale,corn,1820,124
the earl of lauderdale,price,1820,119
the earl of lauderdale,time,1820,100
the earl of lauderdale,foreign,1820,61
the earl of lauderdale,000,1820,60
the earl of lauderdale,bank,1820,57
the earl of lauderdale,system,1820,56
the earl of lauderdale,interest,1820,53
the earl of lauderdale,law,1820,52
the earl of lauderdale,ships,1870,99
the earl of lauderdale,navy,1870,88
the earl of lauderdale,sea,1870,86
the earl of lauderdale,men,1870,69
the earl of lauderdale,vessel,1870,69
the earl of lauderdale,government,1870,61
the earl of lauderdale,ship,1870,59
the earl of lauderdale,vessels,1870,58
the earl of lauderdale,coal,1870,56
the earl of lauderdale,country,1870,54
the earl of lauderdale,landward,1890,7
the earl of lauderdale,vacancy,1890,4
the earl of lauderdale,assistants,1890,3
the earl of lauderdale,burgh,1890,3
the earl of lauderdale,burghal,1890,3
the earl of lauderdale,employed,1890,3
the earl of lauderdale,occurred,1890,3
the earl of lauderdale,scotland,1890,3
the earl of lauderdale,section,1890,3
the earl of lauderdale,casual,1890,2
the earl of lauderdale,allowed,1900,2
the earl of lauderdale,caterham,1900,2
the earl of lauderdale,counsel,1900,2
the earl of lauderdale,applied,1900,1
the earl of lauderdale,argued,1900,1
the earl of lauderdale,briefly,1900,1
the earl of lauderdale,chairman,1900,1
the earl of lauderdale,clearly,1900,1
the earl of lauderdale,conclusion,1900,1
the earl of lauderdale,consented,1900,1
the earl of lincoln,introduced,1830,4
the earl of lincoln,objected,1830,4
the earl of lincoln,bills,1830,3
the earl of lincoln,church,1830,3
the earl of lincoln,time,1830,3
the earl of lincoln,adjournment,1830,2
the earl of lincoln,appointments,1830,2
the earl of lincoln,arrived,1830,2
the earl of lincoln,england,1830,2
the earl of lincoln,established,1830,2
the earl of lincoln,government,1840,332
the earl of lincoln,ireland,1840,314
the earl of lincoln,time,1840,208
the earl of lincoln,country,1840,151
the earl of lincoln,000,1840,145
the earl of lincoln,public,1840,144
the earl of lincoln,poor,1840,136
the earl of lincoln,property,1840,106
the earl of lincoln,land,1840,99
the earl of lincoln,law,1840,97
the earl of liverpool,government,1800,68
the earl of liverpool,spain,1800,66
the earl of liverpool,ministers,1800,58
the earl of liverpool,country,1800,55
the earl of liverpool,army,1800,51
the earl of liverpool,time,1800,51
the earl of liverpool,john,1800,41
the earl of liverpool,portugal,1800,38
the earl of liverpool,moore,1800,34
the earl of liverpool,conduct,1800,33
the earl of liverpool,country,1810,584
the earl of liverpool,government,1810,408
the earl of liverpool,circumstances,1810,327
the earl of liverpool,time,1810,288
the earl of liverpool,parliament,1810,248
the earl of liverpool,war,1810,215
the earl of liverpool,power,1810,211
the earl of liverpool,public,1810,174
the earl of liverpool,treaty,1810,171
the earl of liverpool,france,1810,167
the earl of liverpool,country,1820,873
the earl of liverpool,government,1820,612
the earl of liverpool,time,1820,386
the earl of liverpool,ireland,1820,334
the earl of liverpool,spain,1820,322
the earl of liverpool,parliament,1820,315
the earl of liverpool,war,1820,274
the earl of liverpool,circumstances,1820,251
the earl of liverpool,marquis,1820,222
the earl of liverpool,public,1820,181
the earl of liverpool,abroad,1830,1
the earl of liverpool,accordingly,1830,1
the earl of liverpool,actual,1830,1
the earl of liverpool,apportion,1830,1
the earl of liverpool,considered,1830,1
the earl of liverpool,desirous,1830,1
the earl of liverpool,duke,1830,1
the earl of liverpool,emigrants,1830,1
the earl of liverpool,evening,1830,1
the earl of liverpool,expense,1830,1
the earl of liverpool,address,1840,4
the earl of liverpool,graciously,1840,2
the earl of liverpool,lords,1840,2
the earl of liverpool,pleased,1840,2
the earl of liverpool,16th,1840,1
the earl of liverpool,accordingly,1840,1
the earl of liverpool,addresses,1840,1
the earl of liverpool,character,1840,1
the earl of liverpool,co,1840,1
the earl of liverpool,command,1840,1
the earl of liverpool,government,1900,28
the earl of liverpool,water,1900,14
the earl of liverpool,parliament,1900,10
the earl of liverpool,printed,1900,9
the earl of liverpool,speech,1900,8
the earl of liverpool,supply,1900,8
the earl of liverpool,lords,1900,7
the earl of liverpool,regulations,1900,7
the earl of liverpool,time,1900,7
the earl of liverpool,turkey,1900,7
the earl of liverpool,aldermen,1910,17
the earl of liverpool,councils,1910,14
the earl of liverpool,municipal,1910,11
the earl of liverpool,election,1910,10
the earl of liverpool,boroughs,1910,8
the earl of liverpool,borough,1910,6
the earl of liverpool,county,1910,6
the earl of liverpool,metropolitan,1910,6
the earl of liverpool,government,1910,5
the earl of liverpool,vote,1910,5
the earl of mulgrave,ireland,1830,107
the earl of mulgrave,government,1830,81
the earl of mulgrave,time,1830,69
the earl of mulgrave,country,1830,67
the earl of mulgrave,lords,1830,67
the earl of mulgrave,marquess,1830,51
the earl of mulgrave,offences,1830,48
the earl of mulgrave,people,1830,48
the earl of mulgrave,county,1830,44
the earl of mulgrave,reform,1830,35
the earl of rosebery,country,1810,6
the earl of rosebery,parliament,1810,3
the earl of rosebery,policy,1810,3
the earl of rosebery,religious,1810,3
the earl of rosebery,strength,1810,3
the earl of rosebery,war,1810,3
the earl of rosebery,arguments,1810,2
the earl of rosebery,belonged,1810,2
the earl of rosebery,british,1810,2
the earl of rosebery,church,1810,2
the earl of rosebery,peers,1820,19
the earl of rosebery,scotland,1820,19
the earl of rosebery,union,1820,8
the earl of rosebery,election,1820,6
the earl of rosebery,england,1820,6
the earl of rosebery,peer,1820,6
the earl of rosebery,representative,1820,6
the earl of rosebery,vote,1820,6
the earl of rosebery,church,1820,5
the earl of rosebery,entitled,1820,4
the earl of rosebery,scotland,1830,86
the earl of rosebery,country,1830,74
the earl of rosebery,reform,1830,48
the earl of rosebery,county,1830,44
the earl of rosebery,distress,1830,35
the earl of rosebery,power,1830,35
the earl of rosebery,parliament,1830,31
the earl of rosebery,petition,1830,30
the earl of rosebery,duty,1830,29
the earl of rosebery,public,1830,29
the earl of rosebery,scotland,1840,40
the earl of rosebery,church,1840,36
the earl of rosebery,law,1840,34
the earl of rosebery,duty,1840,28
the earl of rosebery,system,1840,23
the earl of rosebery,corn,1840,21
the earl of rosebery,country,1840,19
the earl of rosebery,assembly,1840,18
the earl of rosebery,change,1840,18
the earl of rosebery,fixed,1840,15
the earl of rosebery,government,1870,122
the earl of rosebery,horses,1870,81
the earl of rosebery,country,1870,66
the earl of rosebery,treaty,1870,61
the earl of rosebery,time,1870,60
the earl of rosebery,scotland,1870,51
the earl of rosebery,duke,1870,46
the earl of rosebery,000,1870,41
the earl of rosebery,bishops,1870,40
the earl of rosebery,glasgow,1870,38
the earl of rosebery,government,1880,242
the earl of rosebery,lords,1880,221
the earl of rosebery,marquess,1880,156
the earl of rosebery,scotland,1880,153
the earl of rosebery,commons,1880,113
the earl of rosebery,peers,1880,112
the earl of rosebery,time,1880,108
the earl of rosebery,country,1880,106
the earl of rosebery,duke,1880,95
the earl of rosebery,opposite,1880,86
the earl of rosebery,marquess,1890,366
the earl of rosebery,government,1890,302
the earl of rosebery,lords,1890,140
the earl of rosebery,speech,1890,138
the earl of rosebery,country,1890,107
the earl of rosebery,policy,1890,93
the earl of rosebery,commons,1890,83
the earl of rosebery,time,1890,76
the earl of rosebery,duke,1890,75
the earl of rosebery,ireland,1890,75
the earl of rosebery,government,1900,510
the earl of rosebery,marquess,1900,204
the earl of rosebery,country,1900,197
the earl of rosebery,war,1900,150
the earl of rosebery,speech,1900,138
the earl of rosebery,policy,1900,134
the earl of rosebery,time,1900,118
the earl of rosebery,lords,1900,117
the earl of rosebery,duke,1900,110
the earl of rosebery,public,1900,96
the earl of rosebery,lords,1910,77
the earl of rosebery,resolutions,1910,54
the earl of rosebery,government,1910,53
the earl of rosebery,country,1910,43
the earl of rosebery,resolution,1910,37
the earl of rosebery,chamber,1910,36
the earl of rosebery,commons,1910,31
the earl of rosebery,plan,1910,31
the earl of rosebery,reform,1910,31
the earl of rosebery,constitution,1910,24
the first lord of the treasury,cheers,1800,17
the first lord of the treasury,schools,1800,13
the first lord of the treasury,relief,1800,12
the first lord of the treasury,country,1800,10
the first lord of the treasury,government,1800,10
the first lord of the treasury,rates,1800,10
the first lord of the treasury,policy,1800,9
the first lord of the treasury,districts,1800,8
the first lord of the treasury,school,1800,8
the first lord of the treasury,voluntary,1800,8
the first lord of the treasury,government,1880,1066
the first lord of the treasury,westminster,1880,726
the first lord of the treasury,strand,1880,724
the first lord of the treasury,smith,1880,715
the first lord of the treasury,ireland,1880,589
the first lord of the treasury,time,1880,499
the first lord of the treasury,country,1880,404
the first lord of the treasury,parliament,1880,345
the first lord of the treasury,business,1880,302
the first lord of the treasury,irish,1880,292
the first lord of the treasury,government,1890,2260
the first lord of the treasury,time,1890,1125
the first lord of the treasury,honourable,1890,998
the first lord of the treasury,discussion,1890,783
the first lord of the treasury,vote,1890,704
the first lord of the treasury,country,1890,652
the first lord of the treasury,ireland,1890,618
the first lord of the treasury,manchester,1890,616
the first lord of the treasury,hope,1890,608
the first lord of the treasury,cheers,1890,606
the first lord of the treasury,manchester,1900,361
the first lord of the treasury,balfour,1900,360
the first lord of the treasury,government,1900,273
the first lord of the treasury,time,1900,166
the first lord of the treasury,war,1900,86
the first lord of the treasury,education,1900,84
the first lord of the treasury,business,1900,83
the first lord of the treasury,discussion,1900,83
the first lord of the treasury,speech,1900,80
the first lord of the treasury,private,1900,79
the first lord of the treasury,breach,1910,6
the first lord of the treasury,accusation,1910,4
the first lord of the treasury,connection,1910,4
the first lord of the treasury,clear,1910,3
the first lord of the treasury,fair,1910,3
the first lord of the treasury,gross,1910,3
the first lord of the treasury,history,1910,3
the first lord of the treasury,honour,1910,3
the first lord of the treasury,irish,1910,3
the first lord of the treasury,opposite,1910,3
the hon. j. w. ward,country,1810,79
the hon. j. w. ward,people,1810,64
the hon. j. w. ward,government,1810,61
the hon. j. w. ward,reform,1810,46
the hon. j. w. ward,men,1810,42
the hon. j. w. ward,ministers,1810,40
the hon. j. w. ward,army,1810,38
the hon. j. w. ward,constitution,1810,36
the hon. j. w. ward,system,1810,33
the hon. j. w. ward,war,1810,31
the hon. j. w. ward,country,1820,31
the hon. j. w. ward,government,1820,17
the hon. j. w. ward,austria,1820,14
the hon. j. w. ward,england,1820,14
the hon. j. w. ward,naples,1820,14
the hon. j. w. ward,constitution,1820,13
the hon. j. w. ward,europe,1820,13
the hon. j. w. ward,foreign,1820,12
the hon. j. w. ward,foreigners,1820,11
the hon. j. w. ward,time,1820,11
the lord advocate,scotland,1800,13
the lord advocate,railway,1800,10
the lord advocate,assessor,1800,6
the lord advocate,court,1800,6
the lord advocate,salary,1800,6
the lord advocate,allowance,1800,5
the lord advocate,judges,1800,5
the lord advocate,companies,1800,4
the lord advocate,fixed,1800,4
the lord advocate,party,1800,4
the lord advocate,scotland,1810,166
the lord advocate,law,1810,105
the lord advocate,burgesses,1810,104
the lord advocate,election,1810,102
the lord advocate,council,1810,100
the lord advocate,burghs,1810,75
the lord advocate,burgh,1810,72
the lord advocate,magistrates,1810,68
the lord advocate,warrant,1810,60
the lord advocate,statute,1810,57
the lord advocate,scotland,1820,130
the lord advocate,court,1820,84
the lord advocate,time,1820,49
the lord advocate,law,1820,43
the lord advocate,advocate,1820,42
the lord advocate,country,1820,39
the lord advocate,office,1820,37
the lord advocate,courts,1820,36
the lord advocate,individual,1820,35
the lord advocate,borthwick,1820,33
the lord advocate,scotland,1830,305
the lord advocate,court,1830,168
the lord advocate,time,1830,119
the lord advocate,law,1830,114
the lord advocate,system,1830,95
the lord advocate,country,1830,93
the lord advocate,judges,1830,91
the lord advocate,000,1830,87
the lord advocate,england,1830,85
the lord advocate,session,1830,83
the lord advocate,scotland,1840,185
the lord advocate,law,1840,139
the lord advocate,marriage,1840,113
the lord advocate,relief,1840,104
the lord advocate,court,1840,96
the lord advocate,poor,1840,92
the lord advocate,parties,1840,90
the lord advocate,parish,1840,77
the lord advocate,time,1840,69
the lord advocate,system,1840,65
the lord advocate,scotland,1850,502
the lord advocate,schools,1850,246
the lord advocate,system,1850,212
the lord advocate,law,1850,210
the lord advocate,church,1850,187
the lord advocate,country,1850,183
the lord advocate,time,1850,174
the lord advocate,government,1850,163
the lord advocate,education,1850,158
the lord advocate,edinburgh,1850,127
the lord advocate,scotland,1860,330
the lord advocate,time,1860,196
the lord advocate,government,1860,188
the lord advocate,law,1860,173
the lord advocate,country,1860,170
the lord advocate,edinburgh,1860,165
the lord advocate,system,1860,142
the lord advocate,year,1860,138
the lord advocate,schools,1860,134
the lord advocate,public,1860,114
the lord advocate,scotland,1870,598
the lord advocate,law,1870,380
the lord advocate,schools,1870,342
the lord advocate,government,1870,296
the lord advocate,time,1870,256
the lord advocate,school,1870,234
the lord advocate,education,1870,232
the lord advocate,public,1870,205
the lord advocate,church,1870,199
the lord advocate,england,1870,180
the lord advocate,advocate,1880,790
the lord advocate,scotland,1880,600
the lord advocate,edinburgh,1880,455
the lord advocate,st,1880,447
the lord advocate,universities,1880,442
the lord advocate,time,1880,424
the lord advocate,macdonald,1880,405
the lord advocate,government,1880,402
the lord advocate,andrew's,1880,388
the lord advocate,land,1880,280
the lord advocate,scotland,1890,645
the lord advocate,advocate,1890,513
the lord advocate,government,1890,324
the lord advocate,grant,1890,250
the lord advocate,time,1890,235
the lord advocate,year,1890,201
the lord advocate,buteshire,1890,200
the lord advocate,murray,1890,193
the lord advocate,school,1890,193
the lord advocate,schools,1890,192
the lord advocate,scotland,1900,309
the lord advocate,advocate,1900,201
the lord advocate,graham,1900,151
the lord advocate,murray,1900,151
the lord advocate,buteshire,1900,148
the lord advocate,government,1900,134
the lord advocate,time,1900,120
the lord advocate,law,1900,98
the lord advocate,year,1900,88
the lord advocate,burghs,1900,84
the lord advocate,scotland,1910,34
the lord advocate,year,1910,18
the lord advocate,parish,1910,16
the lord advocate,public,1910,15
the lord advocate,government,1910,14
the lord advocate,referred,1910,13
the lord advocate,1,1910,8
the lord advocate,2,1910,8
the lord advocate,aware,1910,8
the lord advocate,districts,1910,8
the lord archbishop of canterbury,school,1890,47
the lord archbishop of canterbury,church,1890,26
the lord archbishop of canterbury,lords,1890,10
the lord archbishop of canterbury,words,1890,10
the lord archbishop of canterbury,foundation,1890,9
the lord archbishop of canterbury,scheme,1890,9
the lord archbishop of canterbury,time,1890,9
the lord archbishop of canterbury,obligation,1890,8
the lord archbishop of canterbury,injustice,1890,7
the lord archbishop of canterbury,clergyman,1890,6
the lord archbishop of canterbury,schools,1900,253
the lord archbishop of canterbury,time,1900,201
the lord archbishop of canterbury,government,1900,196
the lord archbishop of canterbury,religious,1900,192
the lord archbishop of canterbury,school,1900,187
the lord archbishop of canterbury,church,1900,157
the lord archbishop of canterbury,teaching,1900,150
the lord archbishop of canterbury,words,1900,139
the lord archbishop of canterbury,education,1900,133
the lord archbishop of canterbury,public,1900,132
the lord archbishop of canterbury,words,1910,38
the lord archbishop of canterbury,lords,1910,27
the lord archbishop of canterbury,church,1910,26
the lord archbishop of canterbury,government,1910,21
the lord archbishop of canterbury,people,1910,21
the lord archbishop of canterbury,parliament,1910,20
the lord archbishop of canterbury,country,1910,19
the lord archbishop of canterbury,public,1910,19
the lord archbishop of canterbury,change,1910,18
the lord archbishop of canterbury,declaration,1910,17
the lord chancellor,country,1800,34
the lord chancellor,time,1800,33
the lord chancellor,circumstances,1800,22
the lord chancellor,parliament,1800,22
the lord chancellor,law,1800,19
the lord chancellor,observed,1800,18
the lord chancellor,bills,1800,17
the lord chancellor,duty,1800,17
the lord chancellor,lords,1800,17
the lord chancellor,occasion,1800,17
the lord chancellor,law,1810,126
the lord chancellor,country,1810,109
the lord chancellor,constitution,1810,91
the lord chancellor,parliament,1810,80
the lord chancellor,time,1810,80
the lord chancellor,lords,1810,68
the lord chancellor,court,1810,58
the lord chancellor,catholics,1810,55
the lord chancellor,duty,1810,51
the lord chancellor,petition,1810,49
the lord chancellor,protestant,1820,183
the lord chancellor,time,1820,168
the lord chancellor,law,1820,161
the lord chancellor,roman,1820,158
the lord chancellor,counsel,1820,145
the lord chancellor,parliament,1820,139
the lord chancellor,catholic,1820,138
the lord chancellor,church,1820,133
the lord chancellor,catholics,1820,119
the lord chancellor,country,1820,100
the lord chancellor,court,1830,1320
the lord chancellor,law,1830,1141
the lord chancellor,time,1830,1048
the lord chancellor,country,1830,830
the lord chancellor,parliament,1830,776
the lord chancellor,courts,1830,617
the lord chancellor,lords,1830,567
the lord chancellor,government,1830,558
the lord chancellor,000,1830,553
the lord chancellor,power,1830,536
the lord chancellor,law,1840,592
the lord chancellor,court,1840,344
the lord chancellor,time,1840,330
the lord chancellor,parliament,1840,295
the lord chancellor,lords,1840,277
the lord chancellor,judges,1840,241
the lord chancellor,power,1840,219
the lord chancellor,purpose,1840,207
the lord chancellor,commissioners,1840,192
the lord chancellor,courts,1840,184
the lord chancellor,court,1850,1500
the lord chancellor,law,1850,1207
the lord chancellor,time,1850,713
the lord chancellor,courts,1850,626
the lord chancellor,commissioners,1850,538
the lord chancellor,chancery,1850,438
the lord chancellor,judges,1850,431
the lord chancellor,parliament,1850,419
the lord chancellor,country,1850,408
the lord chancellor,lords,1850,376
the lord chancellor,law,1860,951
the lord chancellor,court,1860,756
the lord chancellor,time,1860,604
the lord chancellor,lords,1860,412
the lord chancellor,church,1860,406
the lord chancellor,courts,1860,394
the lord chancellor,government,1860,375
the lord chancellor,parliament,1860,367
the lord chancellor,judges,1860,341
the lord chancellor,power,1860,306
the lord chancellor,court,1870,1463
the lord chancellor,law,1870,1094
the lord chancellor,time,1870,981
the lord chancellor,government,1870,811
the lord chancellor,lords,1870,695
the lord chancellor,judges,1870,681
the lord chancellor,parliament,1870,675
the lord chancellor,country,1870,646
the lord chancellor,appeal,1870,556
the lord chancellor,year,1870,439
the lord chancellor,law,1880,625
the lord chancellor,time,1880,594
the lord chancellor,court,1880,426
the lord chancellor,government,1880,410
the lord chancellor,lords,1880,351
the lord chancellor,power,1880,307
the lord chancellor,public,1880,292
the lord chancellor,parliament,1880,288
the lord chancellor,ireland,1880,284
the lord chancellor,land,1880,275
the lord chancellor,law,1890,471
the lord chancellor,lords,1890,383
the lord chancellor,time,1890,337
the lord chancellor,land,1890,256
the lord chancellor,government,1890,234
the lord chancellor,court,1890,233
the lord chancellor,parliament,1890,190
the lord chancellor,public,1890,189
the lord chancellor,county,1890,178
the lord chancellor,ireland,1890,171
the lord chancellor,law,1900,328
the lord chancellor,lords,1900,321
the lord chancellor,government,1900,298
the lord chancellor,court,1900,258
the lord chancellor,time,1900,228
the lord chancellor,country,1900,201
the lord chancellor,commons,1900,179
the lord chancellor,land,1900,175
the lord chancellor,words,1900,169
the lord chancellor,appeal,1900,158
the lord chancellor,commons,1910,66
the lord chancellor,government,1910,47
the lord chancellor,lords,1910,46
the lord chancellor,country,1910,40
the lord chancellor,railway,1910,36
the lord chancellor,time,1910,35
the lord chancellor,law,1910,34
the lord chancellor,resolutions,1910,32
the lord chancellor,parliament,1910,28
the lord chancellor,conservative,1910,26
the lord chancellor of ireland,ireland,1880,135
the lord chancellor of ireland,time,1880,73
the lord chancellor of ireland,government,1880,68
the lord chancellor of ireland,law,1880,68
the lord chancellor of ireland,land,1880,50
the lord chancellor of ireland,jury,1880,48
the lord chancellor of ireland,system,1880,46
the lord chancellor of ireland,000,1880,42
the lord chancellor of ireland,irish,1880,40
the lord chancellor of ireland,country,1880,39
the lord chancellor of ireland,land,1890,92
the lord chancellor of ireland,ireland,1890,67
the lord chancellor of ireland,commission,1890,55
the lord chancellor of ireland,county,1890,51
the lord chancellor of ireland,government,1890,47
the lord chancellor of ireland,time,1890,41
the lord chancellor of ireland,fair,1890,34
the lord chancellor of ireland,year,1890,34
the lord chancellor of ireland,council,1890,33
the lord chancellor of ireland,lords,1890,33
the lord chancellor of ireland,commission,1900,51
the lord chancellor of ireland,land,1900,44
the lord chancellor of ireland,ireland,1900,41
the lord chancellor of ireland,lords,1900,30
the lord chancellor of ireland,fry,1900,22
the lord chancellor of ireland,court,1900,21
the lord chancellor of ireland,power,1900,19
the lord chancellor of ireland,government,1900,17
the lord chancellor of ireland,parliament,1900,17
the lord chancellor of ireland,time,1900,16
the marquess of hartington,government,1850,38
the marquess of hartington,country,1850,15
the marquess of hartington,party,1850,15
the marquess of hartington,foreign,1850,10
the marquess of hartington,support,1850,10
the marquess of hartington,policy,1850,9
the marquess of hartington,europe,1850,8
the marquess of hartington,parliament,1850,8
the marquess of hartington,commons,1850,7
the marquess of hartington,confidence,1850,7
the marquess of hartington,government,1860,539
the marquess of hartington,year,1860,461
the marquess of hartington,officers,1860,394
the marquess of hartington,army,1860,390
the marquess of hartington,war,1860,376
the marquess of hartington,time,1860,362
the marquess of hartington,office,1860,346
the marquess of hartington,men,1860,323
the marquess of hartington,guns,1860,314
the marquess of hartington,000,1860,305
the marquess of hartington,government,1870,2687
the marquess of hartington,time,1870,799
the marquess of hartington,country,1870,583
the marquess of hartington,ireland,1870,527
the marquess of hartington,parliament,1870,466
the marquess of hartington,policy,1870,446
the marquess of hartington,discussion,1870,366
the marquess of hartington,war,1870,338
the marquess of hartington,doubt,1870,332
the marquess of hartington,vote,1870,316
the marquess of hartington,government,1880,2154
the marquess of hartington,time,1880,972
the marquess of hartington,india,1880,631
the marquess of hartington,ireland,1880,602
the marquess of hartington,country,1880,467
the marquess of hartington,possible,1880,419
the marquess of hartington,men,1880,405
the marquess of hartington,army,1880,384
the marquess of hartington,policy,1880,382
the marquess of hartington,parliament,1880,363
the marquess of hartington,government,1890,41
the marquess of hartington,irish,1890,29
the marquess of hartington,ireland,1890,28
the marquess of hartington,time,1890,25
the marquess of hartington,majority,1890,21
the marquess of hartington,office,1890,21
the marquess of hartington,rent,1890,21
the marquess of hartington,military,1890,19
the marquess of hartington,scotch,1890,19
the marquess of hartington,land,1890,16
the marquess of normanby,government,1830,204
the marquess of normanby,time,1830,142
the marquess of normanby,ireland,1830,113
the marquess of normanby,assembly,1830,96
the marquess of normanby,marquess,1830,90
the marquess of normanby,country,1830,79
the marquess of normanby,county,1830,78
