year,grammatical_collocates,afinn,textblob,vader,combined_score
1909,valuable property,0,0,0.4767,0.4767
1909,valuable property,0,0,0.4767,0.4767
1909,single tenant,0,-0.07142857142857142,0,-0.07142857142857142
1909,long leaseholds,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,improving lease,2,0,0.4215,2.4215
1909,improving lease,2,0,0.4215,2.4215
1909,long lease,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leaseholder,0,-0.05,0,-0.05
1909,whole land,0,0.2,0,0.2
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,fresh leases,1,0.3,0.3182,1.6182
1909,long lease,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,other leases,0,-0.125,0,-0.125
1909,original lease,0,0.375,0.3182,0.6932
1909,fresh lease,1,0.3,0.3182,1.6182
1909,original lease,0,0.375,0.3182,0.6932
1909,fresh lease,1,0.3,0.3182,1.6182
1909,original lease,0,0.375,0.3182,0.6932
1909,old lease,0,0.1,0,0.1
1909,higher rent,0,0.25,0,0.25
1909,first property,0,0.25,0,0.25
1909,other land,0,-0.125,0,-0.125
1908,certain tenants,1,0.21428571428571427,0.2732,1.487485714285714
1908,other tenants,0,-0.125,0,-0.125
1908,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1908,many tenants,0,0.5,0,0.5
1908,good land,3,0.7,0.4404,4.1404000000000005
1909,respective lands,0,0,0.4215,0.4215
1908,unsold land,-1,0,0,-1
1909,original lease,0,0.375,0.3182,0.6932
1909,certain landlords,1,0.21428571428571427,0.2732,1.487485714285714
1909,good landlord,3,0.7,0.4404,4.1404000000000005
1909,fresh lease,1,0.3,0.3182,1.6182
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,fresh lease,1,0.3,0.3182,1.6182
1909,original lease,0,0.375,0.3182,0.6932
1909,little rent,0,-0.1875,0,-0.1875
1909,oppressed tenant,-2,0,-0.4767,-2.4767
1909,old tenant,0,0.1,0,0.1
1909,long leases,0,-0.05,0,-0.05
1909,fresh lease,1,0.3,0.3182,1.6182
1909,good tenant,3,0.7,0.4404,4.1404000000000005
1909,long leases,0,-0.05,0,-0.05
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,ordinary lease,0,-0.25,0,-0.25
1909,big landowners,1,0,0,1
1909,valuable land,0,0,0.4767,0.4767
1909,other property,0,-0.125,0,-0.125
1909,bleak lands,0,-1,0,-1
1909,large landlords,0,0.21428571428571427,0,0.21428571428571427
1909,other lands,0,-0.125,0,-0.125
1909,available land,0,0.4,0,0.4
1909,other tenants,0,-0.125,0,-0.125
1909,noble landlord,2,0.6,0.4588,3.0588
1908,superior landlords,2,0.7,0.5423,3.2423
1908,inferior tenants,-2,0,-0.4019,-2.4019
1908,superior landlord,2,0.7,0.5423,3.2423
1908,superior landlord,2,0.7,0.5423,3.2423
1909,high rent,0,0.16,0,0.16
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,few landowners,0,-0.2,0,-0.2
1909,more land,0,0.5,0,0.5
1909,much land,0,0.2,0,0.2
1908,other tenants,0,-0.125,0,-0.125
1908,other tenants,0,-0.125,0,-0.125
1909,favourable lease,2,0,0,2
1909,favourable lease,2,0,0,2
1909,old rent,0,0.1,0,0.1
1909,old rent,0,0.1,0,0.1
1909,reasonable rents,0,0.2,0,0.2
1909,own rent,0,0.6,0,0.6
1909,best tenants,3,1,0.6369,4.6369
1909,other land,0,-0.125,0,-0.125
1909,small landholders,0,-0.25,0,-0.25
1909,small landholders,0,-0.25,0,-0.25
1909,exclusive property,2,0,0.128,2.128
1909,freehold property,0,0,0.1779,0.1779
1909,available land,0,0.4,0,0.4
1909,long leaseholder,0,-0.05,0,-0.05
1909,dry land,0,-0.06666666666666665,0,-0.06666666666666665
1909,wet land,0,-0.1,0,-0.1
1909,other property,0,-0.125,0,-0.125
1909,other property,0,-0.125,0,-0.125
1909,own property,0,0.6,0,0.6
1909,bad property,-3,-0.6999999999999998,-0.5423,-4.2423
1909,secondary lease,0,-0.3,0,-0.3
1909,primary lease,0,0.4,0,0.4
1909,original lessee,0,0.375,0.3182,0.6932
1909,secondary lease,0,-0.3,0,-0.3
1909,particular lessee,0,0.16666666666666666,0,0.16666666666666666
1909,successive leaseholder,0,0,0.2732,0.2732
1909,higher rent,0,0.25,0,0.25
1909,original lease,0,0.375,0.3182,0.6932
1909,small lease,0,-0.25,0,-0.25
1909,dead rents,-3,-0.2,-0.6486,-3.8486000000000002
1909,other lands,0,-0.125,0,-0.125
1909,much land,0,0.2,0,0.2
1909,own property,0,0.6,0,0.6
1909,large demesnes,0,0.21428571428571427,0,0.21428571428571427
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,much land,0,0.2,0,0.2
1909,low rent,0,0,-0.2732,-0.2732
1909,undesirable tenant,-2,0,-0.4404,-2.4404
1909,small rent,0,-0.25,0,-0.25
1909,tyrannical landlord,-3,0,0,-3
1909,undesirable tenant,-2,0,-0.4404,-2.4404
1909,other land,0,-0.125,0,-0.125
1908,usual rents,0,-0.25,0,-0.25
1908,other land,0,-0.125,0,-0.125
1908,unsold land,-1,0,0,-1
1908,other lands,0,-0.125,0,-0.125
1909,other lands,0,-0.125,0,-0.125
1909,available lands,0,0.4,0,0.4
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,other property,0,-0.125,0,-0.125
1909,fair rent,2,0.7,0.3182,3.0182
1909,fixed rent,0,0.1,0,0.1
1909,fair rent,2,0.7,0.3182,3.0182
1909,new tenancy,0,0.13636363636363635,0,0.13636363636363635
1909,fair rent,2,0.7,0.3182,3.0182
1909,fair rent,2,0.7,0.3182,3.0182
1909,large property,0,0.21428571428571427,0,0.21428571428571427
1909,best rent,3,1,0.6369,4.6369
1909,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1909,other property,0,-0.125,0,-0.125
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,outgoing tenant,0,0,0.296,0.296
1909,great landlords,3,0.8,0.6249,4.4249
1909,great landlords,3,0.8,0.6249,4.4249
1909,rich landlords,2,0.375,0.5574,2.9324
1909,great landlords,3,0.8,0.6249,4.4249
1909,growing property,1,0,0.1779,1.1779
1909,great tenants,3,0.8,0.6249,4.4249
1909,many tenants,0,0.5,0,0.5
1909,own property,0,0.6,0,0.6
1909,own property,0,0.6,0,0.6
1909,freehold rents,0,0,0.1779,0.1779
1909,other land,0,-0.125,0,-0.125
1909,valuing land,0,0,0.34,0.34
1909,available land,0,0.4,0,0.4
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,gross rental,-2,0,-0.4767,-2.4767
1909,greedy landlord,-2,0,-0.3182,-2.3182
1909,more land,0,0.5,0,0.5
1909,available land,0,0.4,0,0.4
1909,other land,0,-0.125,0,-0.125
1909,certain tenants,1,0.21428571428571427,0.2732,1.487485714285714
1909,certain landlord,1,0.21428571428571427,0.2732,1.487485714285714
1909,general property,0,0.05000000000000002,0,0.05000000000000002
1909,main land,0,0.16666666666666666,0,0.16666666666666666
1909,valued land,0,0,0.4404,0.4404
1909,freehold rents,0,0,0.1779,0.1779
1909,freehold property,0,0,0.1779,0.1779
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,freehold land,0,0,0.1779,0.1779
1909,original landlord,0,0.375,0.3182,0.6932
1909,first rent,0,0.25,0,0.25
1909,less land,0,-0.16666666666666666,0,-0.16666666666666666
1909,new crofts,0,0.13636363636363635,0,0.13636363636363635
1909,small landholders,0,-0.25,0,-0.25
1909,real property,0,0.2,0,0.2
1909,whole land,0,0.2,0,0.2
1909,valuing land,0,0,0.34,0.34
1909,higher rent,0,0.25,0,0.25
1909,other tenants,0,-0.125,0,-0.125
1909,other lands,0,-0.125,0,-0.125
1909,many tenants,0,0.5,0,0.5
1908,much land,0,0.2,0,0.2
1909,worth land,2,0.3,0.2263,2.5263
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,whole property,0,0.2,0,0.2
1909,small property,0,-0.25,0,-0.25
1908,own property,0,0.6,0,0.6
1909,many tenants,0,0.5,0,0.5
1909,average property,0,-0.15,0,-0.15
1909,heavy rent,0,-0.2,0,-0.2
1909,ordinary lease,0,-0.25,0,-0.25
1909,subject land,0,-0.16666666666666666,0,-0.16666666666666666
1909,worth property,2,0.3,0.2263,2.5263
1909,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1909,freehold land,0,0,0.1779,0.1779
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,good land,3,0.7,0.4404,4.1404000000000005
1908,lost property,-3,0,-0.3182,-3.3182
1908,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,other tenants,0,-0.125,0,-0.125
1909,outstanding tenants,5,0.5,0.61240000000000006,6.1124
1909,fair rentals,2,0.7,0.3182,3.0182
1909,many leases,0,0.5,0,0.5
1909,many leases,0,0.5,0,0.5
1909,higher rent,0,0.25,0,0.25
1909,whole land,0,0.2,0,0.2
1909,certain rental,1,0.21428571428571427,0.2732,1.487485714285714
1909,old rent,0,0.1,0,0.1
1909,old rent,0,0.1,0,0.1
1909,other tenants,0,-0.125,0,-0.125
1909,suitable land,2,0.55,0,2.55
1909,new lease,0,0.13636363636363635,0,0.13636363636363635
1909,long lease,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,good landlord,3,0.7,0.4404,4.1404000000000005
1909,particular land,0,0.16666666666666666,0,0.16666666666666666
1909,worth property,2,0.3,0.2263,2.5263
1909,worth land,2,0.3,0.2263,2.5263
1909,other land,0,-0.125,0,-0.125
1909,particular land,0,0.16666666666666666,0,0.16666666666666666
1909,other land,0,-0.125,0,-0.125
1909,other property,0,-0.125,0,-0.125
1909,whole land,0,0.2,0,0.2
1909,free property,1,0.4,0.5106,1.9106
1909,many leases,0,0.5,0,0.5
1909,small leases,0,-0.25,0,-0.25
1909,small property,0,-0.25,0,-0.25
1909,valuing land,0,0,0.34,0.34
1909,real property,0,0.2,0,0.2
1909,great property,3,0.8,0.6249,4.4249
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,large landowners,0,0.21428571428571427,0,0.21428571428571427
1909,valuing land,0,0,0.34,0.34
1909,new vassal,0,0.13636363636363635,0,0.13636363636363635
1909,new vassal,0,0.13636363636363635,0,0.13636363636363635
1909,real property,0,0.2,0,0.2
1909,other property,0,-0.125,0,-0.125
1909,worth property,2,0.3,0.2263,2.5263
1908,other land,0,-0.125,0,-0.125
1908,other chattels,0,-0.125,0,-0.125
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,worth property,2,0.3,0.2263,2.5263
1909,real property,0,0.2,0,0.2
1909,whole land,0,0.2,0,0.2
1909,own land,0,0.6,0,0.6
1909,much land,0,0.2,0,0.2
1909,bare land,0,0.05,0,0.05
1909,bare land,0,0.05,0,0.05
1909,bare land,0,0.05,0,0.05
1909,bare land,0,0.05,0,0.05
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,own property,0,0.6,0,0.6
1909,increased rent,1,0,0.2732,1.2732
1909,available land,0,0.4,0,0.4
1909,intellectual property,0,0.3,0.5106,0.8106
1909,average rent,0,-0.15,0,-0.15
1909,other lease,0,-0.125,0,-0.125
1909,dead rent,-3,-0.2,-0.6486,-3.8486000000000002
1909,higher lease,0,0.25,0,0.25
1909,other property,0,-0.125,0,-0.125
1909,special land,0,0.35714285714285715,0.4019,0.7590428571428571
1909,low rent,0,0,-0.2732,-0.2732
1909,worth land,2,0.3,0.2263,2.5263
1909,other lands,0,-0.125,0,-0.125
1909,other lands,0,-0.125,0,-0.125
1909,other lands,0,-0.125,0,-0.125
1909,particular land,0,0.16666666666666666,0,0.16666666666666666
1909,other land,0,-0.125,0,-0.125
1909,other land,0,-0.125,0,-0.125
1909,ordinary land,0,-0.25,0,-0.25
1909,economic rent,0,0.2,0,0.2
1909,full rent,0,0.35,0,0.35
1909,economic rent,0,0.2,0,0.2
1909,great landlords,3,0.8,0.6249,4.4249
1909,other property,0,-0.125,0,-0.125
1909,ordinary property,0,-0.25,0,-0.25
1909,ordinary property,0,-0.25,0,-0.25
1909,great property,3,0.8,0.6249,4.4249
1909,whole property,0,0.2,0,0.2
1909,own property,0,0.6,0,0.6
1909,good landlords,3,0.7,0.4404,4.1404000000000005
1909,other property,0,-0.125,0,-0.125
1909,other property,0,-0.125,0,-0.125
1909,own land,0,0.6,0,0.6
1909,other land,0,-0.125,0,-0.125
1909,other land,0,-0.125,0,-0.125
1909,much rent,0,0.2,0,0.2
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,small tenants,0,-0.25,0,-0.25
1909,new tenant,0,0.13636363636363635,0,0.13636363636363635
1909,long lease,0,-0.05,0,-0.05
1909,great landlord,3,0.8,0.6249,4.4249
1909,great landlords,3,0.8,0.6249,4.4249
1909,great landlords,3,0.8,0.6249,4.4249
1909,small landowners,0,-0.25,0,-0.25
1909,small property,0,-0.25,0,-0.25
1909,other property,0,-0.125,0,-0.125
1909,small landowners,0,-0.25,0,-0.25
1909,worth land,2,0.3,0.2263,2.5263
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,ordinary leases,0,-0.25,0,-0.25
1909,ordinary leases,0,-0.25,0,-0.25
1909,improved land,2,0,0.4767,2.4767
1909,higher rental,0,0.25,0,0.25
1909,ordinary leases,0,-0.25,0,-0.25
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,whole property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,big landowners,1,0,0,1
1909,long leaseholds,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,first lease,0,0.25,0,0.25
1909,remarkable property,2,0.75,0.5574,3.3074
1909,remarkable property,2,0.75,0.5574,3.3074
1909,first tenants,0,0.25,0,0.25
1909,good tenant,3,0.7,0.4404,4.1404000000000005
1909,good tenant,3,0.7,0.4404,4.1404000000000005
1909,whole leaseholders,0,0.2,0,0.2
1909,ordinary property,0,-0.25,0,-0.25
1909,other property,0,-0.125,0,-0.125
1909,whole land,0,0.2,0,0.2
1909,improved rent,2,0,0.4767,2.4767
1909,improved rent,2,0,0.4767,2.4767
1909,real property,0,0.2,0,0.2
1909,real property,0,0.2,0,0.2
1909,long leasehold,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,first lease,0,0.25,0,0.25
1909,long leases,0,-0.05,0,-0.05
1909,long leaseholds,0,-0.05,0,-0.05
1909,subject land,0,-0.16666666666666666,0,-0.16666666666666666
1909,long leaseholds,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long leaseholder,0,-0.05,0,-0.05
1909,long leaseholder,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,long leases,0,-0.05,0,-0.05
1909,long lease,0,-0.05,0,-0.05
1909,subject land,0,-0.16666666666666666,0,-0.16666666666666666
1909,whole land,0,0.2,0,0.2
1909,subject feuar,0,-0.16666666666666666,0,-0.16666666666666666
1909,original landowner,0,0.375,0.3182,0.6932
1909,long lease,0,-0.05,0,-0.05
1909,great landlords,3,0.8,0.6249,4.4249
1909,higher rent,0,0.25,0,0.25
1909,new leases,0,0.13636363636363635,0,0.13636363636363635
1909,new tenant,0,0.13636363636363635,0,0.13636363636363635
1909,less rent,0,-0.16666666666666666,0,-0.16666666666666666
1909,small leaseholders,0,-0.25,0,-0.25
1909,great landlords,3,0.8,0.6249,4.4249
1909,long leases,0,-0.05,0,-0.05
1909,great leases,3,0.8,0.6249,4.4249
1909,many leases,0,0.5,0,0.5
1909,previous lease,0,-0.16666666666666666,0,-0.16666666666666666
1909,considerable property,0,0.1,0,0.1
1909,small lessees,0,-0.25,0,-0.25
1909,long leases,0,-0.05,0,-0.05
1909,direct tenants,0,0.1,0,0.1
1909,great rents,3,0.8,0.6249,4.4249
1909,many rents,0,0.5,0,0.5
1909,fair rent,2,0.7,0.3182,3.0182
1909,small tenants,0,-0.25,0,-0.25
1909,gross rental,-2,0,-0.4767,-2.4767
1909,first rents,0,0.25,0,0.25
1906,higher rent,0,0.25,0,0.25
1909,other landlords,0,-0.125,0,-0.125
1909,valuable lands,0,0,0.4767,0.4767
1909,recent eviction,-1,0,-0.4588,-1.4588
1909,small landholders,0,-0.25,0,-0.25
1909,growing land,1,0,0.1779,1.1779
1909,other land,0,-0.125,0,-0.125
1909,other land,0,-0.125,0,-0.125
1909,valuable land,0,0,0.4767,0.4767
1909,mere land,0,-0.5,0,-0.5
1909,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1909,other land,0,-0.125,0,-0.125
1909,ordinary leases,0,-0.25,0,-0.25
1909,ordinary lease,0,-0.25,0,-0.25
1909,general leaseholders,0,0.05000000000000002,0,0.05000000000000002
1909,other property,0,-0.125,0,-0.125
1909,other land,0,-0.125,0,-0.125
1906,green land,0,-0.2,0,-0.2
1906,green land,0,-0.2,0,-0.2
1906,high rental,0,0.16,0,0.16
1909,poor property,-2,-0.4,-0.4767,-2.8767
1909,subject lands,0,-0.16666666666666666,0,-0.16666666666666666
1909,other lands,0,-0.125,0,-0.125
1909,suitable tenants,2,0.55,0,2.55
1909,interested landowners,2,0.25,0.4019,2.6519
1909,recent eviction,-1,0,-0.4588,-1.4588
1909,genuine tenants,0,0.4,0,0.4
1909,subject land,0,-0.16666666666666666,0,-0.16666666666666666
1909,suitable land,2,0.55,0,2.55
1909,unfair rents,-2,-0.5,-0.4767,-2.9767
1909,considerable property,0,0.1,0,0.1
1909,large landowners,0,0.21428571428571427,0,0.21428571428571427
1909,little property,0,-0.1875,0,-0.1875
1909,much land,0,0.2,0,0.2
1909,other tenants,0,-0.125,0,-0.125
1909,anxious tenants,-2,-0.25,-0.25,-2.5
1909,other tenants,0,-0.125,0,-0.125
1909,new tenants,0,0.13636363636363635,0,0.13636363636363635
1909,absolute property,0,0.2,0,0.2
1909,right property,0,0.2857142857142857,0,0.2857142857142857
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,young leaseholder,0,0.1,0,0.1
1909,worth land,2,0.3,0.2263,2.5263
1909,great landowners,3,0.8,0.6249,4.4249
1906,other lands,0,-0.125,0,-0.125
1909,whole land,0,0.2,0,0.2
1909,own land,0,0.6,0,0.6
1909,great property,3,0.8,0.6249,4.4249
1909,long leases,0,-0.05,0,-0.05
1909,small landowners,0,-0.25,0,-0.25
1909,small landlords,0,-0.25,0,-0.25
1909,little land,0,-0.1875,0,-0.1875
1909,small property,0,-0.25,0,-0.25
1909,own land,0,0.6,0,0.6
1909,whole land,0,0.2,0,0.2
1909,worth land,2,0.3,0.2263,2.5263
1909,great property,3,0.8,0.6249,4.4249
1909,other property,0,-0.125,0,-0.125
1909,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1909,freehold property,0,0,0.1779,0.1779
1909,freehold property,0,0,0.1779,0.1779
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,small landholders,0,-0.25,0,-0.25
1909,suitable tenants,2,0.55,0,2.55
1909,single property,0,-0.07142857142857142,0,-0.07142857142857142
1909,fair rent,2,0.7,0.3182,3.0182
1909,poor tenants,-2,-0.4,-0.4767,-2.8767
1909,outstanding tenants,5,0.5,0.61240000000000006,6.1124
1909,outstanding tenants,5,0.5,0.61240000000000006,6.1124
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,growing land,1,0,0.1779,1.1779
1909,worth land,2,0.3,0.2263,2.5263
1909,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,great tenants,3,0.8,0.6249,4.4249
1909,suitable allotments,2,0.55,0,2.55
1909,other lands,0,-0.125,0,-0.125
1909,suitable allotments,2,0.55,0,2.55
1909,clear property,1,0.10000000000000002,0.3818,1.4818
1909,liable property,0,-0.1,0,-0.1
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,other lands,0,-0.125,0,-0.125
1909,other lands,0,-0.125,0,-0.125
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,whole property,0,0.2,0,0.2
1909,high rent,0,0.16,0,0.16
1909,lower rent,0,0,-0.296,-0.296
1909,fresh lease,1,0.3,0.3182,1.6182
1909,lower rent,0,0,-0.296,-0.296
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,other land,0,-0.125,0,-0.125
1909,worth tenement,2,0.3,0.2263,2.5263
1909,most land,0,0.5,0,0.5
1909,particular property,0,0.16666666666666666,0,0.16666666666666666
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,most land,0,0.5,0,0.5
1909,particular land,0,0.16666666666666666,0,0.16666666666666666
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,suitable land,2,0.55,0,2.55
1909,available lands,0,0.4,0,0.4
1909,worth land,2,0.3,0.2263,2.5263
1909,large landholders,0,0.21428571428571427,0,0.21428571428571427
1909,low rent,0,0,-0.2732,-0.2732
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,poorest land,-2,0,-0.5423,-2.5423
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,worth land,2,0.3,0.2263,2.5263
1909,worth land,2,0.3,0.2263,2.5263
1909,worth land,2,0.3,0.2263,2.5263
1909,many landowners,0,0.5,0,0.5
1909,depriving land,0,0,-0.4588,-0.4588
1909,good landlord,3,0.7,0.4404,4.1404000000000005
1909,other property,0,-0.125,0,-0.125
1909,own land,0,0.6,0,0.6
1909,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1909,high rent,0,0.16,0,0.16
1909,fair land,2,0.7,0.3182,3.0182
1909,worth land,2,0.3,0.2263,2.5263
1909,little land,0,-0.1875,0,-0.1875
1909,ordinary land,0,-0.25,0,-0.25
1909,valuable land,0,0,0.4767,0.4767
1909,high rent,0,0.16,0,0.16
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,worst land,-3,-1,-0.6249,-4.6249
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,liable tenant,0,-0.1,0,-0.1
1909,own property,0,0.6,0,0.6
1909,other property,0,-0.125,0,-0.125
1909,complete lease,0,0.1,0,0.1
1909,own property,0,0.6,0,0.6
1909,liable property,0,-0.1,0,-0.1
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,first lease,0,0.25,0,0.25
1909,first lease,0,0.25,0,0.25
1909,embarrassed tenants,-2,0,-0.3612,-2.3612
1909,small landholders,0,-0.25,0,-0.25
1909,small landholders,0,-0.25,0,-0.25
1909,many landholders,0,0.5,0,0.5
1909,small landholders,0,-0.25,0,-0.25
1909,inferior land,-2,0,-0.4019,-2.4019
1909,economic rent,0,0.2,0,0.2
1909,common land,0,-0.3,0,-0.3
1909,other property,0,-0.125,0,-0.125
1909,particular land,0,0.16666666666666666,0,0.16666666666666666
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,fair rent,2,0.7,0.3182,3.0182
1909,fair rent,2,0.7,0.3182,3.0182
1909,artificial tenants,0,-0.6,0,-0.6
1909,big landowners,1,0,0,1
1909,whole property,0,0.2,0,0.2
1909,whole property,0,0.2,0,0.2
1909,increased rent,1,0,0.2732,1.2732
1909,heavy land,0,-0.2,0,-0.2
1909,ordinary land,0,-0.25,0,-0.25
1909,outgoing tenant,0,0,0.296,0.296
1909,outgoing tenant,0,0,0.296,0.296
1909,low rent,0,0,-0.2732,-0.2732
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,worth land,2,0.3,0.2263,2.5263
1909,outgoing tenant,0,0,0.296,0.296
1909,own land,0,0.6,0,0.6
1909,poorest land,-2,0,-0.5423,-2.5423
1909,poor land,-2,-0.4,-0.4767,-2.8767
1909,poorest land,-2,0,-0.5423,-2.5423
1909,worth land,2,0.3,0.2263,2.5263
1909,low rent,0,0,-0.2732,-0.2732
1909,other lands,0,-0.125,0,-0.125
1909,fair rent,2,0.7,0.3182,3.0182
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,small tenants,0,-0.25,0,-0.25
1909,inferior land,-2,0,-0.4019,-2.4019
1909,good land,3,0.7,0.4404,4.1404000000000005
1909,fair rent,2,0.7,0.3182,3.0182
1909,certain crofters,1,0.21428571428571427,0.2732,1.487485714285714
1909,poor tenants,-2,-0.4,-0.4767,-2.8767
1909,past landlords,0,-0.25,0,-0.25
1909,poor crofters,-2,-0.4,-0.4767,-2.8767
1909,benevolent landlords,3,0,0.5719,3.5719
1909,stricken land,-2,0,-0.5106,-2.5106
1909,great landlords,3,0.8,0.6249,4.4249
1909,small tenants,0,-0.25,0,-0.25
1909,single tenancy,0,-0.07142857142857142,0,-0.07142857142857142
1909,illegal occupancy,-3,-0.5,-0.5574,-4.0574
1909,certain squatters,1,0.21428571428571427,0.2732,1.487485714285714
1909,illegal occupancy,-3,-0.5,-0.5574,-4.0574
1909,illegal occupancy,-3,-0.5,-0.5574,-4.0574
1909,other tenants,0,-0.125,0,-0.125
1909,other land,0,-0.125,0,-0.125
1909,great leases,3,0.8,0.6249,4.4249
1909,many leases,0,0.5,0,0.5
1909,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1909,whole property,0,0.2,0,0.2
1909,own property,0,0.6,0,0.6
1909,small rent,0,-0.25,0,-0.25
1909,whole property,0,0.2,0,0.2
1909,small rent,0,-0.25,0,-0.25
1909,long leases,0,-0.05,0,-0.05
1909,particular leases,0,0.16666666666666666,0,0.16666666666666666
1909,own property,0,0.6,0,0.6
1909,original lease,0,0.375,0.3182,0.6932
1909,giving land,0,0,0.34,0.34
1909,old rents,0,0.1,0,0.1
1909,other tenants,0,-0.125,0,-0.125
1909,many tenants,0,0.5,0,0.5
1909,other tenants,0,-0.125,0,-0.125
1909,excluded tenants,-2,0,-0.34,-2.34
1909,excluded tenants,-2,0,-0.34,-2.34
1909,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1909,other property,0,-0.125,0,-0.125
1909,other property,0,-0.125,0,-0.125
